[CIE1931] 340
0.73439	0.26561
0.73444	0.26556
0.73448	0.26552
0.73452	0.26548
0.73456	0.26544
0.73459	0.26541
0.73462	0.26538
0.73465	0.26535
0.73467	0.26533
0.73469	0.26531

[CIE_TC] 4101
0.598528204	0.385783841
0.598398645	0.385863199
0.598269117	0.385942434
0.59813962	0.386021547
0.598010154	0.386100538
0.597880718	0.386179405
0.597751313	0.386258151
0.597621938	0.386336774
0.597492595	0.386415275
0.597363282	0.386493653
0.597234	0.386571909
0.597104749	0.386650042
0.596975528	0.386728053
0.596846338	0.386805942
0.596717179	0.386883709
0.596588051	0.386961353
0.596458953	0.387038875
0.596329886	0.387116275
0.59620085	0.387193553
0.596071845	0.387270708
0.595942871	0.387347742
0.595813927	0.387424653
0.595685014	0.387501442
0.595556132	0.387578109
0.595427281	0.387654654
0.595298461	0.387731078
0.595169671	0.387807379
0.595040913	0.387883558
0.594912185	0.387959615
0.594783488	0.38803555
0.594654822	0.388111364
0.594526187	0.388187055
0.594397582	0.388262625
0.594269009	0.388338073
0.594140467	0.388413399
0.594011955	0.388488603
0.593883474	0.388563686
0.593755024	0.388638647
0.593626605	0.388713487
0.593498218	0.388788204
0.59336986	0.388862801
0.593241534	0.388937275
0.593113239	0.389011628
0.592984975	0.38908586
0.592856742	0.38915997
0.59272854	0.389233959
0.592600368	0.389307826
0.592472228	0.389381572
0.592344119	0.389455196
0.59221604	0.3895287
0.592087993	0.389602082
0.591959977	0.389675342
0.591831992	0.389748482
0.591704037	0.3898215
0.591576114	0.389894397
0.591448222	0.389967174
0.591320361	0.390039829
0.591192531	0.390112363
0.591064732	0.390184776
0.590936964	0.390257068
0.590809228	0.390329239
0.590681522	0.390401289
0.590553847	0.390473219
0.590426204	0.390545027
0.590298591	0.390616715
0.59017101	0.390688282
0.59004346	0.390759728
0.589915941	0.390831054
0.589788453	0.390902259
0.589660997	0.390973344
0.589533571	0.391044307
0.589406177	0.391115151
0.589278814	0.391185874
0.589151482	0.391256476
0.589024181	0.391326958
0.588896912	0.39139732
0.588769673	0.391467562
0.588642466	0.391537683
0.588515291	0.391607684
0.588388146	0.391677564
0.588261033	0.391747325
0.588133951	0.391816965
0.5880069	0.391886486
0.58787988	0.391955886
0.587752892	0.392025167
0.587625935	0.392094327
0.58749901	0.392163368
0.587372115	0.392232288
0.587245252	0.392301089
0.587118421	0.39236977
0.58699162	0.392438332
0.586864851	0.392506774
0.586738114	0.392575096
0.586611408	0.392643298
0.586484733	0.392711381
0.586358089	0.392779345
0.586231477	0.392847189
0.586104897	0.392914913
0.585978348	0.392982519
0.58585183	0.393050005
0.585725343	0.393117371
0.585598889	0.393184619
0.585472465	0.393251747
0.585346073	0.393318756
0.585219713	0.393385646
0.585093384	0.393452417
0.584967086	0.393519069
0.58484082	0.393585602
0.584714586	0.393652017
0.584588383	0.393718312
0.584462211	0.393784489
0.584336072	0.393850547
0.584209963	0.393916486
0.584083887	0.393982306
0.583957841	0.394048008
0.583831828	0.394113592
0.583705846	0.394179056
0.583579895	0.394244403
0.583453977	0.394309631
0.58332809	0.394374741
0.583202234	0.394439732
0.58307641	0.394504605
0.582950618	0.39456936
0.582824858	0.394633997
0.582699129	0.394698516
0.582573432	0.394762917
0.582447766	0.394827199
0.582322132	0.394891364
0.58219653	0.394955411
0.58207096	0.39501934
0.581945422	0.395083152
0.581819915	0.395146845
0.58169444	0.395210421
0.581568997	0.39527388
0.581443585	0.395337221
0.581318206	0.395400444
0.581192858	0.39546355
0.581067542	0.395526539
0.580942258	0.39558941
0.580817005	0.395652164
0.580691785	0.3957148
0.580566596	0.39577732
0.58044144	0.395839722
0.580316315	0.395902008
0.580191222	0.395964176
0.580066161	0.396026228
0.579941132	0.396088162
0.579816134	0.39614998
0.579691169	0.396211681
0.579566236	0.396273265
0.579441335	0.396334733
0.579316465	0.396396084
0.579191628	0.396457318
0.579066823	0.396518436
0.578942049	0.396579438
0.578817308	0.396640323
0.578692599	0.396701092
0.578567921	0.396761745
0.578443276	0.396822281
0.578318663	0.396882702
0.578194082	0.396943006
0.578069533	0.397003194
0.577945016	0.397063267
0.577820532	0.397123223
0.577696079	0.397183064
0.577571659	0.397242789
0.577447271	0.397302398
0.577322914	0.397361891
0.577198591	0.397421269
0.577074299	0.397480532
0.576950039	0.397539679
0.576825812	0.397598711
0.576701617	0.397657627
0.576577454	0.397716428
0.576453323	0.397775114
0.576329225	0.397833684
0.576205159	0.39789214
0.576081125	0.397950481
0.575957124	0.398008706
0.575833155	0.398066817
0.575709218	0.398124813
0.575585313	0.398182694
0.575461441	0.39824046
0.575337601	0.398298112
0.575213794	0.398355649
0.575090019	0.398413072
0.574966276	0.39847038
0.574842566	0.398527574
0.574718888	0.398584654
0.574595243	0.398641619
0.57447163	0.39869847
0.57434805	0.398755207
0.574224502	0.39881183
0.574100986	0.398868339
0.573977503	0.398924734
0.573854053	0.398981016
0.573730635	0.399037183
0.57360725	0.399093237
0.573483897	0.399149177
0.573360576	0.399205003
0.573237289	0.399260716
0.573114034	0.399316316
0.572990811	0.399371802
0.572867621	0.399427175
0.572744464	0.399482434
0.572621339	0.399537581
0.572498248	0.399592614
0.572375188	0.399647534
0.572252162	0.399702341
0.572129168	0.399757036
0.572006207	0.399811617
0.571883278	0.399866086
0.571760382	0.399920442
0.571637519	0.399974685
0.571514689	0.400028816
0.571391892	0.400082835
0.571269127	0.400136741
0.571146395	0.400190534
0.571023696	0.400244215
0.57090103	0.400297784
0.570778397	0.400351241
0.570655796	0.400404586
0.570533228	0.400457819
0.570410694	0.40051094
0.570288192	0.400563949
0.570165723	0.400616847
0.570043287	0.400669632
0.569920884	0.400722306
0.569798513	0.400774868
0.569676176	0.400827319
0.569553872	0.400879659
0.569431601	0.400931887
0.569309363	0.400984004
0.569187157	0.401036009
0.569064985	0.401087904
0.568942846	0.401139687
0.56882074	0.40119136
0.568698667	0.401242921
0.568576627	0.401294372
0.56845462	0.401345712
0.568332647	0.401396941
0.568210706	0.401448059
0.568088799	0.401499067
0.567966924	0.401549965
0.567845083	0.401600752
0.567723275	0.401651429
0.5676015	0.401701995
0.567479759	0.401752452
0.567358051	0.401802798
0.567236376	0.401853034
0.567114734	0.40190316
0.566993125	0.401953177
0.56687155	0.402003083
0.566750008	0.40205288
0.566628499	0.402102567
0.566507024	0.402152145
0.566385582	0.402201613
0.566264173	0.402250972
0.566142798	0.402300221
0.566021456	0.402349361
0.565900148	0.402398392
0.565778873	0.402447313
0.565657631	0.402496126
0.565536423	0.40254483
0.565415248	0.402593424
0.565294107	0.40264191
0.565172999	0.402690288
0.565051925	0.402738556
0.564930884	0.402786716
0.564809876	0.402834768
0.564688903	0.402882711
0.564567962	0.402930545
0.564447056	0.402978272
0.564326183	0.40302589
0.564205343	0.4030734
0.564084537	0.403120802
0.563963765	0.403168096
0.563843026	0.403215282
0.563722321	0.403262361
0.56360165	0.403309331
0.563481012	0.403356194
0.563360408	0.40340295
0.563239838	0.403449598
0.563119301	0.403496138
0.562998799	0.403542572
0.56287833	0.403588898
0.562757894	0.403635116
0.562637493	0.403681228
0.562517125	0.403727233
0.562396791	0.40377313
0.562276491	0.403818921
0.562156225	0.403864605
0.562035993	0.403910183
0.561915794	0.403955654
0.561795629	0.404001018
0.561675499	0.404046276
0.561555402	0.404091427
0.561435339	0.404136472
0.56131531	0.404181411
0.561195315	0.404226244
0.561075354	0.404270971
0.560955427	0.404315592
0.560835534	0.404360106
0.560715675	0.404404516
0.56059585	0.404448819
0.560476059	0.404493017
0.560356302	0.404537109
0.560236579	0.404581095
0.56011689	0.404624977
0.559997235	0.404668753
0.559877615	0.404712423
0.559758028	0.404755989
0.559638476	0.40479945
0.559518958	0.404842805
0.559399474	0.404886056
0.559280024	0.404929201
0.559160609	0.404972243
0.559041227	0.405015179
0.55892188	0.405058011
0.558802567	0.405100738
0.558683289	0.405143361
0.558564044	0.40518588
0.558444834	0.405228294
0.558325659	0.405270604
0.558206517	0.40531281
0.55808741	0.405354913
0.557968337	0.405396911
0.557849299	0.405438805
0.557730295	0.405480596
0.557611325	0.405522283
0.55749239	0.405563866
0.557373489	0.405605346
0.557254623	0.405646723
0.557135791	0.405687996
0.557016994	0.405729166
0.556898231	0.405770233
0.556779502	0.405811197
0.556660808	0.405852058
0.556542149	0.405892816
0.556423524	0.405933471
0.556304934	0.405974023
0.556186378	0.406014473
0.556067857	0.40605482
0.55594937	0.406095065
0.555830918	0.406135207
0.555712501	0.406175247
0.555594118	0.406215185
0.55547577	0.406255021
0.555357457	0.406294754
0.555239178	0.406334386
0.555120934	0.406373916
0.555002725	0.406413344
0.55488455	0.40645267
0.554766411	0.406491895
0.554648306	0.406531018
0.554530235	0.40657004
0.5544122	0.40660896
0.554294199	0.406647779
0.554176233	0.406686497
0.554058302	0.406725114
0.553940406	0.40676363
0.553822545	0.406802045
0.553704719	0.406840359
0.553586927	0.406878572
0.55346917	0.406916685
0.553351449	0.406954697
0.553233762	0.406992609
0.55311611	0.40703042
0.552998493	0.407068131
0.552880912	0.407105741
0.552763365	0.407143252
0.552645853	0.407180662
0.552528376	0.407217973
0.552410934	0.407255183
0.552293528	0.407292294
0.552176156	0.407329305
0.552058819	0.407366217
0.551941518	0.407403029
0.551824252	0.407439741
0.55170702	0.407476355
0.551589824	0.407512869
0.551472663	0.407549283
0.551355537	0.407585599
0.551238447	0.407621816
0.551121392	0.407657933
0.551004371	0.407693952
0.550887386	0.407729873
0.550770437	0.407765694
0.550653522	0.407801417
0.550536643	0.407837042
0.550419799	0.407872568
0.550302991	0.407907996
0.550186217	0.407943325
0.550069479	0.407978557
0.549952777	0.40801369
0.54983611	0.408048726
0.549719478	0.408083664
0.549602881	0.408118504
0.54948632	0.408153246
0.549369795	0.408187891
0.549253304	0.408222438
0.54913685	0.408256888
0.54902043	0.40829124
0.548904047	0.408325496
0.548787698	0.408359654
0.548671385	0.408393715
0.548555108	0.408427679
0.548438866	0.408461546
0.54832266	0.408495317
0.548206489	0.408528991
0.548090354	0.408562568
0.547974255	0.408596049
0.547858191	0.408629433
0.547742163	0.408662721
0.54762617	0.408695913
0.547510213	0.408729008
0.547394292	0.408762008
0.547278406	0.408794911
0.547162556	0.408827719
0.547046742	0.408860431
0.546930963	0.408893047
0.54681522	0.408925568
0.546699513	0.408957993
0.546583842	0.408990323
0.546468206	0.409022557
0.546352607	0.409054696
0.546237043	0.40908674
0.546121515	0.409118689
0.546006022	0.409150543
0.545890566	0.409182302
0.545775145	0.409213966
0.545659761	0.409245535
0.545544412	0.40927701
0.545429099	0.409308391
0.545313822	0.409339677
0.545198581	0.409370868
0.545083376	0.409401966
0.544968207	0.409432969
0.544853073	0.409463878
0.544737976	0.409494693
0.544622915	0.409525415
0.54450789	0.409556042
0.544392901	0.409586576
0.544277947	0.409617016
0.54416303	0.409647363
0.544048149	0.409677616
0.543933304	0.409707776
0.543818496	0.409737843
0.543703723	0.409767816
0.543588986	0.409797697
0.543474286	0.409827484
0.543359622	0.409857179
0.543244994	0.40988678
0.543130402	0.40991629
0.543015846	0.409945706
0.542901326	0.40997503
0.542786843	0.410004262
0.542672396	0.410033401
0.542557985	0.410062448
0.542443611	0.410091403
0.542329272	0.410120266
0.54221497	0.410149037
0.542100705	0.410177716
0.541986475	0.410206303
0.541872282	0.410234798
0.541758126	0.410263202
0.541644005	0.410291515
0.541529921	0.410319736
0.541415874	0.410347865
0.541301862	0.410375904
0.541187888	0.410403851
0.541073949	0.410431708
0.540960047	0.410459473
0.540846182	0.410487147
0.540732353	0.410514731
0.54061856	0.410542224
0.540504804	0.410569627
0.540391085	0.410596939
0.540277402	0.41062416
0.540163755	0.410651292
0.540050146	0.410678333
0.539936572	0.410705284
0.539823035	0.410732144
0.539709535	0.410758915
0.539596072	0.410785597
0.539482645	0.410812188
0.539369254	0.41083869
0.539255901	0.410865102
0.539142584	0.410891425
0.539029303	0.410917658
0.538916059	0.410943802
0.538802852	0.410969857
0.538689682	0.410995822
0.538576548	0.411021699
0.538463452	0.411047487
0.538350391	0.411073186
0.538237368	0.411098796
0.538124381	0.411124318
0.538011432	0.411149751
0.537898518	0.411175095
0.537785642	0.411200352
0.537672803	0.41122552
0.53756	0.411250599
0.537447234	0.411275591
0.537334506	0.411300495
0.537221814	0.41132531
0.537109158	0.411350038
0.53699654	0.411374679
0.536883959	0.411399231
0.536771415	0.411423697
0.536658907	0.411448074
0.536546437	0.411472365
0.536434003	0.411496568
0.536321606	0.411520684
0.536209247	0.411544713
0.536096924	0.411568654
0.535984639	0.411592509
0.53587239	0.411616278
0.535760179	0.411639959
0.535648004	0.411663554
0.535535867	0.411687063
0.535423766	0.411710485
0.535311703	0.41173382
0.535199677	0.41175707
0.535087688	0.411780233
0.534975736	0.411803311
0.534863821	0.411826302
0.534751943	0.411849207
0.534640103	0.411872027
0.534528299	0.411894761
0.534416533	0.41191741
0.534304804	0.411939973
0.534193113	0.41196245
0.534081458	0.411984843
0.533969841	0.41200715
0.533858261	0.412029372
0.533746718	0.412051509
0.533635212	0.412073561
0.533523744	0.412095528
0.533412313	0.41211741
0.533300919	0.412139208
0.533189563	0.412160921
0.533078244	0.41218255
0.532966962	0.412204095
0.532855718	0.412225555
0.532744511	0.412246931
0.532633342	0.412268223
0.532522209	0.412289431
0.532411115	0.412310555
0.532300057	0.412331595
0.532189037	0.412352551
0.532078055	0.412373424
0.531967109	0.412394213
0.531856202	0.412414919
0.531745332	0.412435542
0.531634499	0.412456081
0.531523704	0.412476537
0.531412946	0.41249691
0.531302226	0.4125172
0.531191543	0.412537407
0.531080898	0.412557532
0.53097029	0.412577573
0.53085972	0.412597532
0.530749188	0.412617409
0.530638693	0.412637203
0.530528236	0.412656915
0.530417816	0.412676545
0.530307434	0.412696092
0.530197089	0.412715557
0.530086783	0.412734941
0.529976513	0.412754242
0.529866282	0.412773462
0.529756088	0.412792601
0.529645932	0.412811657
0.529535814	0.412830632
0.529425733	0.412849526
0.52931569	0.412868338
0.529205684	0.412887069
0.529095717	0.41290572
0.528985787	0.412924289
0.528875895	0.412942777
0.528766041	0.412961184
0.528656224	0.41297951
0.528546445	0.412997756
0.528436704	0.413015922
0.528327001	0.413034007
0.528217336	0.413052011
0.528107709	0.413069935
0.527998119	0.413087779
0.527888567	0.413105543
0.527779053	0.413123227
0.527669577	0.413140831
0.527560139	0.413158355
0.527450739	0.4131758
0.527341377	0.413193164
0.527232052	0.41321045
0.527122766	0.413227655
0.527013517	0.413244782
0.526904306	0.413261829
0.526795134	0.413278797
0.526685999	0.413295686
0.526576902	0.413312496
0.526467844	0.413329227
0.526358823	0.413345879
0.52624984	0.413362453
0.526140896	0.413378948
0.526031989	0.413395364
0.52592312	0.413411702
0.52581429	0.413427962
0.525705497	0.413444143
0.525596743	0.413460247
0.525488026	0.413476272
0.525379348	0.413492219
0.525270708	0.413508088
0.525162106	0.41352388
0.525053542	0.413539594
0.524945016	0.41355523
0.524836529	0.413570789
0.524728079	0.41358627
0.524619668	0.413601674
0.524511294	0.413617001
0.524402959	0.41363225
0.524294663	0.413647423
0.524186404	0.413662519
0.524078184	0.413677537
0.523970001	0.413692479
0.523861857	0.413707345
0.523753752	0.413722133
0.523645684	0.413736845
0.523537655	0.413751481
0.523429664	0.413766041
0.523321711	0.413780524
0.523213797	0.413794931
0.523105921	0.413809262
0.522998083	0.413823518
0.522890283	0.413837697
0.522782522	0.4138518
0.522674799	0.413865828
0.522567114	0.413879781
0.522459468	0.413893657
0.52235186	0.413907459
0.522244291	0.413921185
0.52213676	0.413934836
0.522029267	0.413948412
0.521921813	0.413961912
0.521814397	0.413975338
0.521707019	0.413988689
0.52159968	0.414001965
0.521492379	0.414015167
0.521385117	0.414028294
0.521277893	0.414041346
0.521170708	0.414054324
0.521063561	0.414067228
0.520956452	0.414080058
0.520849382	0.414092813
0.520742351	0.414105495
0.520635358	0.414118102
0.520528403	0.414130636
0.520421487	0.414143096
0.52031461	0.414155482
0.520207771	0.414167795
0.520100971	0.414180034
0.519994209	0.4141922
0.519887486	0.414204293
0.519780801	0.414216312
0.519674155	0.414228258
0.519567547	0.414240131
0.519460978	0.414251932
0.519354448	0.414263659
0.519247956	0.414275314
0.519141503	0.414286896
0.519035088	0.414298405
0.518928712	0.414309842
0.518822375	0.414321207
0.518716076	0.414332499
0.518609816	0.414343719
0.518503595	0.414354867
0.518397412	0.414365943
0.518291268	0.414376947
0.518185163	0.414387879
0.518079096	0.41439874
0.517973068	0.414409528
0.517867079	0.414420246
0.517761128	0.414430891
0.517655216	0.414441466
0.517549343	0.414451969
0.517443509	0.4144624
0.517337713	0.414472761
0.517231956	0.414483051
0.517126238	0.414493269
0.517020559	0.414503417
0.516914918	0.414513494
0.516809317	0.414523501
0.516703754	0.414533436
0.516598229	0.414543302
0.516492744	0.414553097
0.516387297	0.414562821
0.51628189	0.414572476
0.516176521	0.41458206
0.51607119	0.414591574
0.515965899	0.414601018
0.515860647	0.414610393
0.515755433	0.414619697
0.515650258	0.414628932
0.515545122	0.414638097
0.515440025	0.414647193
0.515334967	0.41465622
0.515229948	0.414665177
0.515124968	0.414674064
0.515020026	0.414682883
0.514915124	0.414691633
0.51481026	0.414700313
0.514705435	0.414708925
0.514600649	0.414717468
0.514495903	0.414725942
0.514391195	0.414734348
0.514286526	0.414742685
0.514181896	0.414750954
0.514077305	0.414759154
0.513972752	0.414767286
0.513868239	0.41477535
0.513763765	0.414783346
0.51365933	0.414791274
0.513554934	0.414799134
0.513450577	0.414806926
0.513346258	0.41481465
0.513241979	0.414822307
0.513137739	0.414829896
0.513033538	0.414837418
0.512929376	0.414844872
0.512825253	0.414852259
0.512721169	0.414859579
0.512617124	0.414866832
0.512513118	0.414874018
0.512409151	0.414881136
0.512305223	0.414888188
0.512201334	0.414895174
0.512097484	0.414902092
0.511993674	0.414908944
0.511889902	0.41491573
0.51178617	0.414922449
0.511682476	0.414929101
0.511578822	0.414935688
0.511475207	0.414942208
0.511371631	0.414948663
0.511268094	0.414955051
0.511164596	0.414961374
0.511061138	0.41496763
0.510957718	0.414973821
0.510854338	0.414979947
0.510750997	0.414986006
0.510647695	0.414992001
0.510544432	0.41499793
0.510441208	0.415003794
0.510338023	0.415009592
0.510234878	0.415015326
0.510131772	0.415020994
0.510028705	0.415026598
0.509925677	0.415032137
0.509822688	0.415037611
0.509719739	0.41504302
0.509616828	0.415048365
0.509513957	0.415053645
0.509411126	0.415058861
0.509308333	0.415064013
0.509205579	0.4150691
0.509102865	0.415074124
0.50900019	0.415079083
0.508897555	0.415083978
0.508794958	0.41508881
0.508692401	0.415093577
0.508589883	0.415098281
0.508487404	0.415102921
0.508384965	0.415107498
0.508282565	0.415112011
0.508180204	0.415116461
0.508077882	0.415120848
0.5079756	0.415125171
0.507873357	0.415129432
0.507771153	0.415133629
0.507668988	0.415137764
0.507566863	0.415141835
0.507464777	0.415145844
0.507362731	0.41514979
0.507260723	0.415153674
0.507158755	0.415157495
0.507056827	0.415161254
0.506954937	0.41516495
0.506853087	0.415168584
0.506751277	0.415172156
0.506649505	0.415175666
0.506547773	0.415179114
0.506446081	0.4151825
0.506344427	0.415185824
0.506242813	0.415189087
0.506141239	0.415192288
0.506039703	0.415195427
0.505938207	0.415198505
0.505836751	0.415201521
0.505735334	0.415204476
0.505633956	0.41520737
0.505532617	0.415210203
0.505431318	0.415212975
0.505330059	0.415215685
0.505228838	0.415218335
0.505127657	0.415220924
0.505026516	0.415223453
0.504925414	0.41522592
0.504824351	0.415228328
0.504723328	0.415230674
0.504622344	0.415232961
0.504521399	0.415235187
0.504420494	0.415237353
0.504319629	0.415239458
0.504218802	0.415241504
0.504118015	0.41524349
0.504017268	0.415245416
0.50391656	0.415247282
0.503815891	0.415249088
0.503715262	0.415250835
0.503614673	0.415252522
0.503514122	0.41525415
0.503413612	0.415255718
0.50331314	0.415257228
0.503212708	0.415258678
0.503112316	0.415260068
0.503011963	0.4152614
0.502911649	0.415262673
0.502811375	0.415263887
0.50271114	0.415265042
0.502610945	0.415266139
0.50251079	0.415267177
0.502410673	0.415268156
0.502310597	0.415269077
0.502210559	0.415269939
0.502110561	0.415270744
0.502010603	0.41527149
0.501910684	0.415272178
0.501810805	0.415272808
0.501710965	0.41527338
0.501611165	0.415273894
0.501511404	0.41527435
0.501411682	0.415274749
0.501312	0.41527509
0.501212358	0.415275373
0.501112755	0.415275599
0.501013192	0.415275768
0.500913668	0.415275879
0.500814183	0.415275933
0.500714738	0.41527593
0.500615333	0.41527587
0.500515967	0.415275753
0.500416641	0.415275579
0.500317354	0.415275348
0.500218106	0.415275061
0.500118899	0.415274717
0.50001973	0.415274316
0.499920602	0.415273859
0.499821512	0.415273345
0.499722463	0.415272775
0.499623452	0.415272149
0.499524482	0.415271467
0.499425551	0.415270729
0.499326659	0.415269935
0.499227807	0.415269084
0.499128994	0.415268178
0.499030221	0.415267217
0.498931488	0.415266199
0.498832794	0.415265126
0.498734139	0.415263998
0.498635525	0.415262814
0.498536949	0.415261575
0.498438414	0.41526028
0.498339917	0.41525893
0.498241461	0.415257526
0.498143043	0.415256066
0.498044666	0.415254551
0.497946328	0.415252982
0.497848029	0.415251357
0.49774977	0.415249678
